waveform	Ch0		Gen	
t0	10/8/2021  14:49:36.743802		10/8/2021  14:49:36.743806	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
10/8/2021  14:49:36.744250	1.989581E-1	10/8/2021  14:49:36.744254	8.472960E-2
10/8/2021  14:49:36.744258	1.988213E-1	10/8/2021  14:49:36.744262	8.650907E-2
10/8/2021  14:49:36.744266	1.992319E-1	10/8/2021  14:49:36.744270	8.876764E-2
10/8/2021  14:49:36.744274	1.984791E-1	10/8/2021  14:49:36.744278	9.061555E-2
10/8/2021  14:49:36.744282	1.988897E-1	10/8/2021  14:49:36.744286	9.232658E-2
10/8/2021  14:49:36.744290	1.984106E-1	10/8/2021  14:49:36.744294	9.417450E-2
10/8/2021  14:49:36.744298	1.988213E-1	10/8/2021  14:49:36.744302	9.615930E-2
10/8/2021  14:49:36.744306	1.990266E-1	10/8/2021  14:49:36.744310	9.793877E-2
10/8/2021  14:49:36.744314	1.990950E-1	10/8/2021  14:49:36.744318	9.978669E-2
10/8/2021  14:49:36.744322	1.997794E-1	10/8/2021  14:49:36.744326	1.016346E-1
10/8/2021  14:49:36.744330	1.984791E-1	10/8/2021  14:49:36.744334	1.030034E-1
10/8/2021  14:49:36.744338	1.990950E-1	10/8/2021  14:49:36.744342	1.048513E-1
10/8/2021  14:49:36.744346	1.988213E-1	10/8/2021  14:49:36.744350	1.064255E-1
10/8/2021  14:49:36.744354	1.990266E-1	10/8/2021  14:49:36.744358	1.077943E-1
10/8/2021  14:49:36.744362	1.995741E-1	10/8/2021  14:49:36.744366	1.095054E-1
10/8/2021  14:49:36.744370	1.985475E-1	10/8/2021  14:49:36.744374	1.110795E-1
10/8/2021  14:49:36.744378	1.988897E-1	10/8/2021  14:49:36.744382	1.123799E-1
10/8/2021  14:49:36.744386	1.985475E-1	10/8/2021  14:49:36.744390	1.140225E-1
10/8/2021  14:49:36.744394	1.988213E-1	10/8/2021  14:49:36.744398	1.151860E-1
10/8/2021  14:49:36.744402	1.995057E-1	10/8/2021  14:49:36.744406	1.167601E-1
10/8/2021  14:49:36.744410	1.983422E-1	10/8/2021  14:49:36.744414	1.179236E-1
10/8/2021  14:49:36.744418	1.984106E-1	10/8/2021  14:49:36.744422	1.192240E-1
10/8/2021  14:49:36.744426	1.986844E-1	10/8/2021  14:49:36.744430	1.204560E-1
10/8/2021  14:49:36.744434	1.987528E-1	10/8/2021  14:49:36.744438	1.219617E-1
10/8/2021  14:49:36.744442	1.990950E-1	10/8/2021  14:49:36.744446	1.230567E-1
10/8/2021  14:49:36.744450	1.983422E-1	10/8/2021  14:49:36.744454	1.244940E-1
10/8/2021  14:49:36.744458	1.987528E-1	10/8/2021  14:49:36.744462	1.254522E-1
10/8/2021  14:49:36.744466	1.987528E-1	10/8/2021  14:49:36.744470	1.266841E-1
10/8/2021  14:49:36.744474	1.987528E-1	10/8/2021  14:49:36.744478	1.277107E-1
10/8/2021  14:49:36.744482	1.994372E-1	10/8/2021  14:49:36.744486	1.288742E-1
10/8/2021  14:49:36.744490	1.988213E-1	10/8/2021  14:49:36.744494	1.300377E-1
10/8/2021  14:49:36.744498	1.986844E-1	10/8/2021  14:49:36.744502	1.312012E-1
10/8/2021  14:49:36.744506	1.989581E-1	10/8/2021  14:49:36.744510	1.321594E-1
10/8/2021  14:49:36.744514	1.992319E-1	10/8/2021  14:49:36.744518	1.331860E-1
10/8/2021  14:49:36.744522	1.993688E-1	10/8/2021  14:49:36.744526	1.340073E-1
10/8/2021  14:49:36.744530	1.986844E-1	10/8/2021  14:49:36.744534	1.348286E-1
10/8/2021  14:49:36.744538	1.984791E-1	10/8/2021  14:49:36.744542	1.358553E-1
10/8/2021  14:49:36.744546	1.990950E-1	10/8/2021  14:49:36.744550	1.368134E-1
10/8/2021  14:49:36.744554	1.985475E-1	10/8/2021  14:49:36.744558	1.377716E-1
10/8/2021  14:49:36.744562	1.988897E-1	10/8/2021  14:49:36.744566	1.383191E-1
10/8/2021  14:49:36.744570	1.990266E-1	10/8/2021  14:49:36.744574	1.392773E-1
10/8/2021  14:49:36.744578	1.984791E-1	10/8/2021  14:49:36.744582	1.403039E-1
10/8/2021  14:49:36.744586	1.991635E-1	10/8/2021  14:49:36.744590	1.408515E-1
10/8/2021  14:49:36.744594	1.990266E-1	10/8/2021  14:49:36.744598	1.413990E-1
10/8/2021  14:49:36.744602	1.993688E-1	10/8/2021  14:49:36.744606	1.422887E-1
10/8/2021  14:49:36.744610	1.989581E-1	10/8/2021  14:49:36.744614	1.431100E-1
10/8/2021  14:49:36.744618	1.993004E-1	10/8/2021  14:49:36.744622	1.436576E-1
10/8/2021  14:49:36.744626	1.982737E-1	10/8/2021  14:49:36.744630	1.443420E-1
10/8/2021  14:49:36.744634	1.993688E-1	10/8/2021  14:49:36.744638	1.451633E-1
10/8/2021  14:49:36.744642	1.990266E-1	10/8/2021  14:49:36.744646	1.459161E-1
10/8/2021  14:49:36.744650	1.992319E-1	10/8/2021  14:49:36.744654	1.463952E-1
10/8/2021  14:49:36.744658	1.990950E-1	10/8/2021  14:49:36.744662	1.470796E-1
10/8/2021  14:49:36.744666	1.986159E-1	10/8/2021  14:49:36.744670	1.477640E-1
10/8/2021  14:49:36.744674	1.981368E-1	10/8/2021  14:49:36.744678	1.481747E-1
