waveform	Ch0		Gen	
t0	2/11/2022  15:31:14.317747		2/11/2022  15:31:14.317751	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2/11/2022  15:31:14.318179	-1.714839E-3	2/11/2022  15:31:14.318183	3.619294E-2
2/11/2022  15:31:14.318187	-2.262244E-3	2/11/2022  15:31:14.318191	3.687720E-2
2/11/2022  15:31:14.318195	-1.783265E-3	2/11/2022  15:31:14.318199	3.735618E-2
2/11/2022  15:31:14.318203	-1.851691E-3	2/11/2022  15:31:14.318207	3.776673E-2
2/11/2022  15:31:14.318211	-2.193819E-3	2/11/2022  15:31:14.318215	3.810886E-2
2/11/2022  15:31:14.318219	-1.372711E-3	2/11/2022  15:31:14.318223	3.858784E-2
2/11/2022  15:31:14.318227	-1.920116E-3	2/11/2022  15:31:14.318231	3.892997E-2
2/11/2022  15:31:14.318235	-1.714839E-3	2/11/2022  15:31:14.318239	3.913524E-2
2/11/2022  15:31:14.318243	-2.056967E-3	2/11/2022  15:31:14.318247	3.920367E-2
2/11/2022  15:31:14.318251	-2.125393E-3	2/11/2022  15:31:14.318255	3.940895E-2
2/11/2022  15:31:14.318259	-1.988542E-3	2/11/2022  15:31:14.318263	3.920367E-2
2/11/2022  15:31:14.318267	-1.714839E-3	2/11/2022  15:31:14.318271	3.927210E-2
2/11/2022  15:31:14.318275	-1.714839E-3	2/11/2022  15:31:14.318279	3.913524E-2
2/11/2022  15:31:14.318283	-1.988542E-3	2/11/2022  15:31:14.318287	3.899839E-2
2/11/2022  15:31:14.318291	-1.851691E-3	2/11/2022  15:31:14.318295	3.872469E-2
2/11/2022  15:31:14.318299	-1.783265E-3	2/11/2022  15:31:14.318303	3.831414E-2
2/11/2022  15:31:14.318307	-2.056967E-3	2/11/2022  15:31:14.318311	3.824571E-2
2/11/2022  15:31:14.318315	-1.714839E-3	2/11/2022  15:31:14.318319	3.804043E-2
2/11/2022  15:31:14.318323	-1.646414E-3	2/11/2022  15:31:14.318327	3.715090E-2
2/11/2022  15:31:14.318331	-2.125393E-3	2/11/2022  15:31:14.318335	3.680877E-2
2/11/2022  15:31:14.318339	-1.441137E-3	2/11/2022  15:31:14.318343	3.598767E-2
2/11/2022  15:31:14.318347	-1.988542E-3	2/11/2022  15:31:14.318351	3.557711E-2
2/11/2022  15:31:14.318355	-2.193819E-3	2/11/2022  15:31:14.318359	3.502971E-2
2/11/2022  15:31:14.318363	-1.509563E-3	2/11/2022  15:31:14.318367	3.441388E-2
2/11/2022  15:31:14.318371	-2.604372E-3	2/11/2022  15:31:14.318375	3.338749E-2
2/11/2022  15:31:14.318379	-1.714839E-3	2/11/2022  15:31:14.318383	3.284009E-2
2/11/2022  15:31:14.318387	-1.783265E-3	2/11/2022  15:31:14.318391	3.188213E-2
2/11/2022  15:31:14.318395	-1.920116E-3	2/11/2022  15:31:14.318399	3.126630E-2
2/11/2022  15:31:14.318403	-1.577988E-3	2/11/2022  15:31:14.318407	3.023992E-2
2/11/2022  15:31:14.318411	-2.125393E-3	2/11/2022  15:31:14.318415	2.948723E-2
2/11/2022  15:31:14.318419	-1.714839E-3	2/11/2022  15:31:14.318423	2.839243E-2
2/11/2022  15:31:14.318427	-1.441137E-3	2/11/2022  15:31:14.318431	2.757132E-2
2/11/2022  15:31:14.318435	-1.714839E-3	2/11/2022  15:31:14.318439	2.681864E-2
2/11/2022  15:31:14.318443	-1.372711E-3	2/11/2022  15:31:14.318447	2.551855E-2
2/11/2022  15:31:14.318451	-2.467521E-3	2/11/2022  15:31:14.318455	2.449217E-2
2/11/2022  15:31:14.318459	-8.253066E-4	2/11/2022  15:31:14.318463	2.346578E-2
2/11/2022  15:31:14.318467	-1.851691E-3	2/11/2022  15:31:14.318471	2.230255E-2
2/11/2022  15:31:14.318475	-1.988542E-3	2/11/2022  15:31:14.318479	2.127616E-2
2/11/2022  15:31:14.318483	-1.509563E-3	2/11/2022  15:31:14.318487	2.024978E-2
2/11/2022  15:31:14.318491	-2.193819E-3	2/11/2022  15:31:14.318495	1.901812E-2
2/11/2022  15:31:14.318499	-1.920116E-3	2/11/2022  15:31:14.318503	1.826544E-2
2/11/2022  15:31:14.318507	-1.920116E-3	2/11/2022  15:31:14.318511	1.676007E-2
2/11/2022  15:31:14.318515	-1.920116E-3	2/11/2022  15:31:14.318519	1.566526E-2
2/11/2022  15:31:14.318523	-1.441137E-3	2/11/2022  15:31:14.318527	1.457045E-2
2/11/2022  15:31:14.318531	-2.262244E-3	2/11/2022  15:31:14.318535	1.320194E-2
2/11/2022  15:31:14.318539	-1.509563E-3	2/11/2022  15:31:14.318543	1.238083E-2
2/11/2022  15:31:14.318547	-1.646414E-3	2/11/2022  15:31:14.318551	1.108075E-2
2/11/2022  15:31:14.318555	-1.235860E-3	2/11/2022  15:31:14.318559	9.917513E-3
2/11/2022  15:31:14.318563	-1.714839E-3	2/11/2022  15:31:14.318567	9.096406E-3
2/11/2022  15:31:14.318571	-1.920116E-3	2/11/2022  15:31:14.318575	7.933170E-3
2/11/2022  15:31:14.318579	-1.646414E-3	2/11/2022  15:31:14.318583	6.633084E-3
2/11/2022  15:31:14.318587	-1.167435E-3	2/11/2022  15:31:14.318591	5.811977E-3
2/11/2022  15:31:14.318595	-1.714839E-3	2/11/2022  15:31:14.318599	4.511890E-3
2/11/2022  15:31:14.318603	-1.646414E-3	2/11/2022  15:31:14.318607	3.006527E-3
2/11/2022  15:31:14.318611	-1.988542E-3	2/11/2022  15:31:14.318615	2.390697E-3
2/11/2022  15:31:14.318619	-1.714839E-3	2/11/2022  15:31:14.318623	1.227461E-3
2/11/2022  15:31:14.318627	-1.646414E-3	2/11/2022  15:31:14.318631	6.422620E-5
2/11/2022  15:31:14.318635	-1.577988E-3	2/11/2022  15:31:14.318639	-1.099009E-3
2/11/2022  15:31:14.318643	-1.235860E-3	2/11/2022  15:31:14.318647	-1.783265E-3
2/11/2022  15:31:14.318651	-2.535947E-3	2/11/2022  15:31:14.318655	-3.014926E-3
2/11/2022  15:31:14.318659	-1.714839E-3	2/11/2022  15:31:14.318663	-3.767607E-3
2/11/2022  15:31:14.318667	-2.125393E-3	2/11/2022  15:31:14.318671	-4.725566E-3
2/11/2022  15:31:14.318675	-1.577988E-3	2/11/2022  15:31:14.318679	-5.751950E-3
2/11/2022  15:31:14.318683	-1.851691E-3	2/11/2022  15:31:14.318687	-6.367780E-3
2/11/2022  15:31:14.318691	-2.604372E-3	2/11/2022  15:31:14.318695	-7.325739E-3
2/11/2022  15:31:14.318699	-2.193819E-3	2/11/2022  15:31:14.318703	-8.283697E-3
2/11/2022  15:31:14.318707	-1.509563E-3	2/11/2022  15:31:14.318711	-9.173230E-3
