waveform	Ch0		Gen	
t0	2/11/2022  14:55:10.653318		2/11/2022  14:55:10.653330	
delta t	4.000000E-5		4.000000E-5	

time[0]	Ch0	time[1]	Gen
2/11/2022  14:55:10.655518	-2.793447E-3	2/11/2022  14:55:10.655530	6.139993E-1
2/11/2022  14:55:10.655558	-1.489446E-3	2/11/2022  14:55:10.655570	6.087833E-1
2/11/2022  14:55:10.655598	-2.141447E-3	2/11/2022  14:55:10.655610	6.042193E-1
2/11/2022  14:55:10.655638	-1.815446E-3	2/11/2022  14:55:10.655650	5.993293E-1
2/11/2022  14:55:10.655678	-2.467447E-3	2/11/2022  14:55:10.655690	5.931353E-1
2/11/2022  14:55:10.655718	-2.467447E-3	2/11/2022  14:55:10.655730	5.885713E-1
2/11/2022  14:55:10.655758	-1.815446E-3	2/11/2022  14:55:10.655770	5.849853E-1
2/11/2022  14:55:10.655798	-1.815446E-3	2/11/2022  14:55:10.655810	5.787913E-1
2/11/2022  14:55:10.655838	-2.141447E-3	2/11/2022  14:55:10.655850	5.748793E-1
2/11/2022  14:55:10.655878	-1.489446E-3	2/11/2022  14:55:10.655890	5.696633E-1
2/11/2022  14:55:10.655918	-2.467447E-3	2/11/2022  14:55:10.655930	5.654253E-1
2/11/2022  14:55:10.655958	-2.141447E-3	2/11/2022  14:55:10.655970	5.611873E-1
2/11/2022  14:55:10.655998	-2.141447E-3	2/11/2022  14:55:10.656010	5.556453E-1
2/11/2022  14:55:10.656038	-2.467447E-3	2/11/2022  14:55:10.656050	5.514073E-1
2/11/2022  14:55:10.656078	-1.815446E-3	2/11/2022  14:55:10.656090	5.468433E-1
2/11/2022  14:55:10.656118	-2.141447E-3	2/11/2022  14:55:10.656130	5.429312E-1
2/11/2022  14:55:10.656158	-1.489446E-3	2/11/2022  14:55:10.656170	5.380412E-1
2/11/2022  14:55:10.656198	-1.489446E-3	2/11/2022  14:55:10.656210	5.344552E-1
2/11/2022  14:55:10.656238	-1.815446E-3	2/11/2022  14:55:10.656250	5.292392E-1
2/11/2022  14:55:10.656278	-2.467447E-3	2/11/2022  14:55:10.656290	5.253272E-1
2/11/2022  14:55:10.656318	-2.141447E-3	2/11/2022  14:55:10.656330	5.210892E-1
2/11/2022  14:55:10.656358	-2.141447E-3	2/11/2022  14:55:10.656370	5.168512E-1
2/11/2022  14:55:10.656398	-1.815446E-3	2/11/2022  14:55:10.656410	5.129392E-1
2/11/2022  14:55:10.656438	-2.141447E-3	2/11/2022  14:55:10.656450	5.087012E-1
2/11/2022  14:55:10.656478	-1.815446E-3	2/11/2022  14:55:10.656490	5.041372E-1
2/11/2022  14:55:10.656518	-2.467447E-3	2/11/2022  14:55:10.656530	4.998992E-1
2/11/2022  14:55:10.656558	-1.489446E-3	2/11/2022  14:55:10.656570	4.966392E-1
2/11/2022  14:55:10.656598	-1.163445E-3	2/11/2022  14:55:10.656610	4.930532E-1
2/11/2022  14:55:10.656638	-2.141447E-3	2/11/2022  14:55:10.656650	4.871852E-1
2/11/2022  14:55:10.656678	-2.467447E-3	2/11/2022  14:55:10.656690	4.845772E-1
